Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
GradientDescentStrategy,98909640_944619_1_32771,98909640,0,0,451,NOT_FLIPPED,6.656646728515625e-05,0,4,32,4,0,451,454,0,0,5
GradientDescentStrategy,98928384_585264_0_32,98928384,0,0,140,NOT_FLIPPED,5.412101745605469e-05,0,4,32,4,0,140,238,0,0,5
GradientDescentStrategy,296777431_261390_1_40,296777431,1,2,238,FLIPPED_CONDITION,0.08018789291381836,1,-,-,-,-,238,247,1,33,5
GradientDescentStrategy,296777431_123985_1_40,296777431,1991,1991,253,MAXIMUM_EXECUTION_TIME_REACHED,15.002117490768432,1,-,-,-,-,253,496,0,28,5
GradientDescentStrategy,98951880_74179_0_38,98951880,0,1,226,FLIPPED_CONDITION,0.009449434280395509,1,22,149,4,0,226,234,1,2,5
GradientDescentStrategy,98932905_151922_1_294,98932905,0,3,252,FLIPPED_CONDITION,0.0932694435119629,1,31,339,6,0,252,255,1,26,5
GradientDescentStrategy,98922675_11991_0_288,98922675,72,96,38,FLIPPED_CONDITION,1.8911029815673828,1,10,85,13,0,38,40,1,8,5
GradientDescentStrategy,98928384_20147_0_32771,98928384,0,0,252,NOT_FLIPPED,4.291534423828125e-05,0,4,32,4,0,252,260,0,0,5
GradientDescentStrategy,98951880_123985_1_38,98951880,694,694,275,MAXIMUM_EXECUTION_TIME_REACHED,15.022369432449342,1,22,149,4,0,275,371,0,2,5
GradientDescentStrategy,98947227_151922_1_40,98947227,2008,2112,205,MAXIMUM_EXECUTION_TIME_REACHED,15.003762102127075,1,31,339,6,0,205,214,0,11,5
GradientDescentStrategy,890278240_261390_1_288,890278240,0,1,265,FLIPPED_CONDITION,0.0015632152557373048,3,-,-,-,-,265,266,1,75,5
GradientDescentStrategy,98925018_131172_0_40,98925018,0,2,7,FLIPPED_CONDITION,0.04777603149414063,1,54,420,4,0,7,14,1,1,5
GradientDescentStrategy,3422574507_431083_0_36,3422574507,7021,7025,223,MAXIMUM_EXECUTION_TIME_REACHED,15.000720024108887,2,5,55,4,0,223,232,0,8,5
GradientDescentStrategy,98918649_261390_0_40,98918649,4,5,259,FLIPPED_CONDITION,0.03339548110961914,1,22,149,9,0,259,299,1,54,5
GradientDescentStrategy,296749909_131172_0_294,296749909,0,3,144,FLIPPED_CONDITION,0.04241442680358887,1,-,-,-,-,144,234,1,1,5
GradientDescentStrategy,98903733_131172_0_32,98903733,0,3,135,FLIPPED_CONDITION,0.06626620292663574,1,54,420,4,0,135,256,1,1,5
GradientDescentStrategy,296762482_131172_0_33,296762482,12,27,18,FLIPPED_CONDITION,0.5333012104034424,1,-,-,-,-,18,39,1,2,5
GradientDescentStrategy,296742187_193050_1_40,296742187,260,267,274,FLIPPED_CONDITION,0.6422327995300293,1,-,-,-,-,274,299,1,69,5
GradientDescentStrategy,98928384_832806_0_32771,98928384,0,0,34,NOT_FLIPPED,4.7206878662109375e-05,0,4,32,4,0,34,40,0,0,5
GradientDescentStrategy,3422555862_882976_1_36,3422555862,0,1563,136,MAXIMUM_EXECUTION_TIME_REACHED,15.004360628128051,1,5,55,1,0,136,238,0,2,5
GradientDescentStrategy,98929737_261390_0_288,98929737,306,931,251,MAXIMUM_EXECUTION_TIME_REACHED,15.00262384414673,1,22,149,4,0,251,255,0,25,5
GradientDescentStrategy,296694469_131172_0_32771,296694469,0,0,122,NOT_FLIPPED,4.8732757568359376e-05,0,54,420,3,0,122,126,0,0,5
GradientDescentStrategy,98927229_1000659_1_32,98927229,0,1,131,FLIPPED_CONDITION,0.005319833755493164,1,4,32,3,0,131,138,1,1,5
GradientDescentStrategy,98928384_357687_0_32771,98928384,0,0,133,NOT_FLIPPED,5.526542663574219e-05,0,4,32,4,0,133,256,0,0,5
GradientDescentStrategy,890258638_950909_0_288,890258638,876,2608,16,MAXIMUM_EXECUTION_TIME_REACHED,15.000337934494018,1,31,339,3,0,16,38,0,6,5
GradientDescentStrategy,296740999_211100_1_288,296740999,44,1803,174,MAXIMUM_EXECUTION_TIME_REACHED,15.004390811920166,1,-,-,-,-,174,180,0,4,5
GradientDescentStrategy,98899047_131172_0_32771,98899047,0,0,15,NOT_FLIPPED,5.078315734863281e-05,0,54,420,4,0,15,39,0,0,5
GradientDescentStrategy,296738920_131172_1_288,296738920,343,768,17,MAXIMUM_EXECUTION_TIME_REACHED,15.017612743377686,1,-,-,-,-,17,39,0,3,5
GradientDescentStrategy,98960031_131172_0_38,98960031,0,1,231,FLIPPED_CONDITION,0.04446620941162109,1,54,420,2,0,231,238,1,2,5
GradientDescentStrategy,98923896_261390_1_38,98923896,291,886,226,MAXIMUM_EXECUTION_TIME_REACHED,15.014549493789673,1,22,149,2,0,226,255,0,4,5
GradientDescentStrategy,98940660_131172_0_32,98940660,0,2,136,FLIPPED_CONDITION,0.00435948371887207,1,54,420,2,0,136,239,1,3,5
GradientDescentStrategy,890278240_74179_1_288,890278240,2,3,430,FLIPPED_CONDITION,0.005580091476440429,3,-,-,-,-,430,431,1,243,5
GradientDescentStrategy,98918649_74179_1_40,98918649,524,563,194,MAXIMUM_EXECUTION_TIME_REACHED,15.050864028930665,1,22,149,9,0,194,492,0,18,5
GradientDescentStrategy,98946039_970235_0_32,98946039,0,3,202,FLIPPED_CONDITION,0.03478245735168457,1,10,85,2,0,202,340,1,2,5
GradientDescentStrategy,98912379_840868_0_40,98912379,2,5,235,FLIPPED_CONDITION,0.015046072006225587,1,10,85,2,0,235,283,1,3,5
GradientDescentStrategy,296726248_131172_0_288,296726248,0,2,32,FLIPPED_CONDITION,0.027307605743408202,1,54,420,2,0,32,38,1,22,5
GradientDescentStrategy,98932905_169184_0_294,98932905,1,7,24,FLIPPED_CONDITION,0.012879610061645508,1,31,339,6,0,24,25,1,2,5
GradientDescentStrategy,98929737_261390_1_288,98929737,0,1,230,FLIPPED_CONDITION,0.0025875091552734373,1,22,149,4,0,230,243,1,25,5
GradientDescentStrategy,98950857_211100_1_294,98950857,0,2,23,FLIPPED_CONDITION,0.08903932571411133,1,22,149,3,0,23,39,1,1,5
GradientDescentStrategy,3422578731_678183_0_32,3422578731,0,15526,139,MAXIMUM_EXECUTION_TIME_REACHED,15.000507116317749,1,2,12,6,0,139,140,0,3,5
GradientDescentStrategy,98928384_153098_1_32771,98928384,0,0,488,NOT_FLIPPED,3.7050247192382814e-05,0,4,32,4,0,488,490,0,0,5
GradientDescentStrategy,98928384_628478_0_32771,98928384,0,0,142,NOT_FLIPPED,4.572868347167969e-05,0,4,32,4,0,142,225,0,0,5
GradientDescentStrategy,98927229_832806_0_32,98927229,0,3,32,FLIPPED_CONDITION,0.1125901222229004,1,4,32,3,0,32,40,1,1,5
GradientDescentStrategy,98928384_51651_1_32771,98928384,0,0,233,NOT_FLIPPED,4.634857177734375e-05,0,4,32,4,0,233,234,0,0,5
GradientDescentStrategy,98913897_123985_1_288,98913897,486,486,218,MAXIMUM_EXECUTION_TIME_REACHED,15.023790788650512,1,22,149,7,0,218,234,0,2,5
GradientDescentStrategy,98928384_51651_0_32,98928384,0,0,28,NOT_FLIPPED,4.8160552978515625e-05,0,4,32,4,0,28,121,0,0,5
GradientDescentStrategy,296752879_950909_0_36,296752879,0,1,57,FLIPPED_CONDITION,0.00198216438293457,1,6,61,4,0,57,64,1,19,5
GradientDescentStrategy,890278240_74179_0_288,890278240,261,906,237,MAXIMUM_EXECUTION_TIME_REACHED,15.009619760513306,3,-,-,-,-,237,492,0,66,5
GradientDescentStrategy,3422574507_919058_0_36,3422574507,859,862,191,MAXIMUM_EXECUTION_TIME_REACHED,15.018255376815796,2,5,55,4,0,191,255,0,6,5
GradientDescentStrategy,98909640_168574_1_32,98909640,0,0,223,NOT_FLIPPED,2.8514862060546874e-05,0,4,32,4,0,223,228,0,0,5
GradientDescentStrategy,98927229_423214_1_32,98927229,0,1,337,FLIPPED_CONDITION,0.04048614501953125,1,4,32,3,0,337,340,1,1,5
GradientDescentStrategy,98927229_144448_1_32,98927229,0,1,105,FLIPPED_CONDITION,0.004842138290405274,1,4,32,3,0,105,112,1,1,5
GradientDescentStrategy,98927229_20309_1_32,98927229,0,1,231,FLIPPED_CONDITION,0.005488443374633789,1,4,32,3,0,231,249,1,1,5
GradientDescentStrategy,296863066_131172_1_38,296863066,0,3,172,FLIPPED_CONDITION,0.07070403099060059,1,54,420,2,0,172,256,1,2,5
GradientDescentStrategy,98920398_74179_1_288,98920398,0,1,227,FLIPPED_CONDITION,0.002878713607788086,1,22,149,6,0,227,234,1,3,5
GradientDescentStrategy,98909640_289905_0_32,98909640,0,0,229,NOT_FLIPPED,4.258155822753906e-05,0,4,32,4,0,229,237,0,0,5
GradientDescentStrategy,296777431_123985_0_40,296777431,502,502,258,MAXIMUM_EXECUTION_TIME_REACHED,15.077664995193482,1,-,-,-,-,258,371,0,71,5
GradientDescentStrategy,98913930_131172_0_33,98913930,36,39,185,FLIPPED_CONDITION,0.0752941608428955,1,54,420,5,0,185,219,1,22,5
GradientDescentStrategy,98922675_193050_0_288,98922675,28,42,210,FLIPPED_CONDITION,0.08105096817016602,1,10,85,13,0,210,212,1,8,5
GradientDescentStrategy,98945874_131172_0_38,98945874,0,1,132,FLIPPED_CONDITION,0.0035328388214111326,1,54,420,2,0,132,138,1,2,5
GradientDescentStrategy,890406544_169184_0_288,890406544,0,2,229,FLIPPED_CONDITION,0.003909158706665039,2,31,339,3,0,229,245,1,6,5
GradientDescentStrategy,98912808_840868_1_288,98912808,1,4,188,FLIPPED_CONDITION,0.07351899147033691,1,10,85,12,0,188,492,1,12,5
GradientDescentStrategy,98927229_153098_0_32,98927229,0,3,199,FLIPPED_CONDITION,0.019753503799438476,1,4,32,3,0,199,340,1,1,5
GradientDescentStrategy,296771689_261390_1_40,296771689,0,23,227,FLIPPED_CONDITION,0.38031949996948244,1,22,149,5,0,227,255,1,5,5
GradientDescentStrategy,296747038_151922_0_40,296747038,7935,7935,251,MAXIMUM_EXECUTION_TIME_REACHED,15.000556373596192,1,-,-,-,-,251,257,0,38,5
GradientDescentStrategy,98928384_438460_0_32,98928384,0,0,257,NOT_FLIPPED,3.7050247192382814e-05,0,4,32,4,0,257,266,0,0,5
GradientDescentStrategy,98927229_950786_1_32,98927229,0,1,21,FLIPPED_CONDITION,0.006042623519897461,1,4,32,3,0,21,23,1,1,5
GradientDescentStrategy,98914623_74179_1_288,98914623,0,1,221,FLIPPED_CONDITION,0.005213308334350586,1,22,149,7,0,221,231,1,41,5
GradientDescentStrategy,98914623_261390_0_288,98914623,253,760,222,MAXIMUM_EXECUTION_TIME_REACHED,15.006374025344849,1,22,149,7,0,222,247,0,17,5
GradientDescentStrategy,98922675_970235_0_288,98922675,1,2,135,FLIPPED_CONDITION,0.003312206268310547,2,10,85,13,0,135,146,1,107,5
GradientDescentStrategy,296745652_261390_0_40,296745652,1,11,243,FLIPPED_CONDITION,0.014738082885742188,1,-,-,-,-,243,251,1,53,5
GradientDescentStrategy,98909640_51651_1_32771,98909640,0,0,189,NOT_FLIPPED,5.054473876953125e-05,0,4,32,4,0,189,190,0,0,5
GradientDescentStrategy,98920398_123985_1_288,98920398,1991,1991,364,MAXIMUM_EXECUTION_TIME_REACHED,15.000372266769409,1,22,149,6,0,364,371,0,3,5
GradientDescentStrategy,296742187_970235_0_40,296742187,8380,8447,232,MAXIMUM_EXECUTION_TIME_REACHED,15.00068564414978,1,-,-,-,-,232,247,0,203,5
GradientDescentStrategy,296771689_211100_1_40,296771689,0,2,27,FLIPPED_CONDITION,0.010889387130737305,1,22,149,5,0,27,247,1,5,5
GradientDescentStrategy,98918649_211100_0_40,98918649,885,911,161,MAXIMUM_EXECUTION_TIME_REACHED,15.004261159896851,1,22,149,9,0,161,180,0,132,5
GradientDescentStrategy,98927229_815284_1_32,98927229,0,1,214,FLIPPED_CONDITION,0.008544111251831054,1,4,32,3,0,214,219,1,1,5
GradientDescentStrategy,98909640_950786_0_32771,98909640,0,0,20,NOT_FLIPPED,4.291534423828125e-05,0,4,32,4,0,20,121,0,0,5
GradientDescentStrategy,3422578731_277544_0_288,3422578731,1079,1081,254,MAXIMUM_EXECUTION_TIME_REACHED,15.000790739059449,2,2,12,6,0,254,255,0,38,5
GradientDescentStrategy,98932905_169184_1_294,98932905,0,2,47,FLIPPED_CONDITION,0.06250543594360351,2,31,339,6,0,47,180,1,19,5
GradientDescentStrategy,98899872_765407_0_32,98899872,0,0,146,NOT_FLIPPED,5.154609680175781e-05,0,6,61,4,0,146,234,0,0,5
GradientDescentStrategy,98922675_970235_1_288,98922675,40,57,74,FLIPPED_CONDITION,4.927412223815918,1,10,85,13,0,74,180,1,45,5
GradientDescentStrategy,98950857_123985_1_294,98950857,484,484,217,MAXIMUM_EXECUTION_TIME_REACHED,15.023327684402465,1,22,149,3,0,217,234,0,1,5
GradientDescentStrategy,98898618_131172_0_255,98898618,0,1,15,FLIPPED_CONDITION,0.023407983779907226,1,54,420,3,4,15,121,1,1,5
GradientDescentStrategy,98928384_528362_0_32,98928384,0,0,170,NOT_FLIPPED,4.634857177734375e-05,0,4,32,4,0,170,256,0,0,5
GradientDescentStrategy,98928384_20147_1_32771,98928384,0,0,252,NOT_FLIPPED,4.253387451171875e-05,0,4,32,4,0,252,254,0,0,5
GradientDescentStrategy,98927229_357687_0_32,98927229,0,3,131,FLIPPED_CONDITION,0.02640228271484375,1,4,32,3,0,131,256,1,1,5
GradientDescentStrategy,98909640_305635_0_32771,98909640,0,0,277,NOT_FLIPPED,4.5871734619140626e-05,0,4,32,4,0,277,371,0,0,5
GradientDescentStrategy,98927229_1000659_0_32,98927229,0,3,21,FLIPPED_CONDITION,0.039092493057250974,1,4,32,3,0,21,126,1,1,5
GradientDescentStrategy,98909640_20147_1_32,98909640,0,0,248,NOT_FLIPPED,3.1328201293945314e-05,0,4,32,4,0,248,251,0,0,5
GradientDescentStrategy,98922675_840868_1_288,98922675,537,571,230,MAXIMUM_EXECUTION_TIME_REACHED,15.046177530288697,1,10,85,13,0,230,492,0,48,5
GradientDescentStrategy,98927229_305635_0_32,98927229,734,734,278,MAXIMUM_EXECUTION_TIME_REACHED,15.003929948806762,1,4,32,3,0,278,371,0,1,5
GradientDescentStrategy,98921784_970235_1_40,98921784,354,532,50,MAXIMUM_EXECUTION_TIME_REACHED,15.054698467254639,1,10,85,1,0,50,180,0,21,5
GradientDescentStrategy,98928384_801711_0_32771,98928384,0,0,148,NOT_FLIPPED,5.364418029785156e-05,0,4,32,4,0,148,225,0,0,5
GradientDescentStrategy,296802181_169184_0_40,296802181,0,1,447,FLIPPED_CONDITION,0.0020042896270751954,2,31,339,3,0,447,672,1,8,5
GradientDescentStrategy,98902908_131172_0_32771,98902908,0,0,14,NOT_FLIPPED,4.6825408935546876e-05,0,54,420,3,0,14,121,0,0,5
GradientDescentStrategy,98928384_153098_1_32,98928384,0,0,487,NOT_FLIPPED,2.689361572265625e-05,0,4,32,4,0,487,490,0,0,5
GradientDescentStrategy,2191539794_169184_1_38,2191539794,0,12,23,FLIPPED_CONDITION,0.19020204544067382,2,-,-,-,-,23,40,1,4,5
GradientDescentStrategy,98924853_74179_1_38,98924853,0,47,211,FLIPPED_CONDITION,0.09899935722351075,1,22,149,2,0,211,218,1,3,5
GradientDescentStrategy,98927229_20147_1_32,98927229,0,1,250,FLIPPED_CONDITION,0.02828497886657715,1,4,32,3,0,250,254,1,1,5
GradientDescentStrategy,98946039_193050_1_32,98946039,0,1,247,FLIPPED_CONDITION,0.04300084114074707,1,10,85,2,0,247,255,1,2,5
GradientDescentStrategy,98914623_123985_0_288,98914623,506,506,254,MAXIMUM_EXECUTION_TIME_REACHED,15.08308744430542,1,22,149,7,0,254,371,0,67,5
GradientDescentStrategy,296792578_169184_0_40,296792578,0,1,183,FLIPPED_CONDITION,0.004884052276611328,2,-,-,-,-,183,193,1,6,5
GradientDescentStrategy,98928384_289905_0_32771,98928384,0,0,233,NOT_FLIPPED,4.0483474731445315e-05,0,4,32,4,0,233,243,0,0,5
GradientDescentStrategy,98909640_438460_1_32771,98909640,0,0,263,NOT_FLIPPED,3.819465637207031e-05,0,4,32,4,0,263,265,0,0,5
GradientDescentStrategy,98928384_815284_1_32,98928384,0,0,200,NOT_FLIPPED,3.662109375e-05,0,4,32,4,0,200,206,0,0,5
GradientDescentStrategy,98898156_131172_0_32,98898156,0,0,9,NOT_FLIPPED,4.320144653320312e-05,0,54,420,3,0,9,14,0,0,5
GradientDescentStrategy,98909640_168856_0_32771,98909640,0,0,242,NOT_FLIPPED,4.7254562377929685e-05,0,4,32,4,0,242,247,0,0,5
GradientDescentStrategy,98928384_289905_0_32,98928384,0,0,232,NOT_FLIPPED,3.5715103149414065e-05,0,4,32,4,0,232,243,0,0,5
GradientDescentStrategy,98937426_151922_0_40,98937426,0,2,204,FLIPPED_CONDITION,0.044539356231689455,1,31,339,6,0,204,214,1,10,5
GradientDescentStrategy,2670775915_151922_0_32,2670775915,0,0,212,NOT_FLIPPED,4.9591064453125e-05,0,-,-,-,-,212,234,0,0,5
GradientDescentStrategy,98909640_950786_0_32,98909640,0,0,19,NOT_FLIPPED,4.4298171997070315e-05,0,4,32,4,0,19,121,0,0,5
GradientDescentStrategy,98909640_438460_1_32,98909640,0,0,262,NOT_FLIPPED,3.428459167480469e-05,0,4,32,4,0,262,265,0,0,5
GradientDescentStrategy,296747038_169184_1_40,296747038,55,13978,212,MAXIMUM_EXECUTION_TIME_REACHED,15.00042657852173,1,-,-,-,-,212,218,0,4,5
GradientDescentStrategy,296752879_950909_1_36,296752879,1,3,15,FLIPPED_CONDITION,0.04178762435913086,1,6,61,4,0,15,38,1,5,5
GradientDescentStrategy,98909640_35617_0_32771,98909640,0,0,176,NOT_FLIPPED,3.2806396484375e-05,0,4,32,4,0,176,180,0,0,5
GradientDescentStrategy,296755948_123985_1_40,296755948,4088,4088,235,MAXIMUM_EXECUTION_TIME_REACHED,15.00063853263855,1,22,149,13,0,235,281,0,32,5
GradientDescentStrategy,2670775915_169184_0_32771,2670775915,0,0,20,NOT_FLIPPED,5.030632019042969e-05,0,-,-,-,-,20,39,0,0,5
GradientDescentStrategy,98923896_74179_1_38,98923896,387,976,27,MAXIMUM_EXECUTION_TIME_REACHED,15.006415224075317,1,22,149,2,0,27,40,0,4,5
GradientDescentStrategy,98928384_305635_0_32,98928384,0,0,279,NOT_FLIPPED,5.693435668945313e-05,0,4,32,4,0,279,371,0,0,5
GradientDescentStrategy,98946039_193050_0_32,98946039,0,2,211,FLIPPED_CONDITION,0.03920273780822754,1,10,85,2,0,211,247,1,2,5
GradientDescentStrategy,98918649_123985_0_40,98918649,3962,3962,233,MAXIMUM_EXECUTION_TIME_REACHED,15.002300930023193,1,22,149,9,0,233,281,0,30,5
GradientDescentStrategy,98921784_11991_1_40,98921784,1843,2765,179,MAXIMUM_EXECUTION_TIME_REACHED,15.002613973617553,1,10,85,1,0,179,191,0,8,5
GradientDescentStrategy,98912379_790838_0_40,98912379,2677,2677,311,MAXIMUM_EXECUTION_TIME_REACHED,15.000425100326538,1,10,85,2,0,311,393,0,3,5
GradientDescentStrategy,98909640_815284_0_32771,98909640,0,0,225,NOT_FLIPPED,4.76837158203125e-05,0,4,32,4,0,225,234,0,0,5
GradientDescentStrategy,3422578731_678183_0_288,3422578731,0,1599,232,MAXIMUM_EXECUTION_TIME_REACHED,15.000361680984497,14,2,12,6,0,232,238,0,146,5
GradientDescentStrategy,98923665_261390_1_40,98923665,767,787,227,MAXIMUM_EXECUTION_TIME_REACHED,15.003017902374268,1,22,149,2,0,227,247,0,22,5
GradientDescentStrategy,98937426_169184_0_40,98937426,0,2,181,FLIPPED_CONDITION,0.017112159729003908,1,31,339,6,0,181,191,1,10,5
GradientDescentStrategy,296777431_211100_0_40,296777431,1,3,57,FLIPPED_CONDITION,0.13166942596435546,1,-,-,-,-,57,180,1,28,5
GradientDescentStrategy,98898519_131172_0_32,98898519,0,3,12,FLIPPED_CONDITION,0.03549814224243164,1,54,420,3,0,12,14,1,2,5
GradientDescentStrategy,98909640_153098_0_32771,98909640,0,0,234,NOT_FLIPPED,4.2724609375e-05,0,4,32,4,0,234,247,0,0,5
GradientDescentStrategy,98912379_919657_0_40,98912379,2,5,433,FLIPPED_CONDITION,0.015267324447631837,1,10,85,2,0,433,445,1,3,5
GradientDescentStrategy,98909640_423214_0_32771,98909640,0,0,336,NOT_FLIPPED,4.701614379882812e-05,0,4,32,4,0,336,340,0,0,5
GradientDescentStrategy,98909640_289905_0_32771,98909640,0,0,230,NOT_FLIPPED,4.0864944458007814e-05,0,4,32,4,0,230,237,0,0,5
GradientDescentStrategy,98928384_20147_0_32,98928384,0,0,251,NOT_FLIPPED,4.200935363769531e-05,0,4,32,4,0,251,260,0,0,5
GradientDescentStrategy,296745652_74179_0_40,296745652,2200,2206,354,MAXIMUM_EXECUTION_TIME_REACHED,15.001833057403564,1,-,-,-,-,354,492,0,154,5
GradientDescentStrategy,98928384_153580_0_32,98928384,0,0,273,NOT_FLIPPED,5.278587341308594e-05,0,4,32,4,0,273,371,0,0,5
GradientDescentStrategy,296777431_74179_1_40,296777431,553,561,224,MAXIMUM_EXECUTION_TIME_REACHED,15.054526424407959,1,-,-,-,-,224,492,0,44,5
GradientDescentStrategy,98921784_193050_0_40,98921784,4,6,211,FLIPPED_CONDITION,0.015458774566650391,1,10,85,1,0,211,212,1,9,5
GradientDescentStrategy,296742187_970235_1_40,296742187,190,549,48,MAXIMUM_EXECUTION_TIME_REACHED,15.068800687789917,1,-,-,-,-,48,180,0,19,5
GradientDescentStrategy,98927229_944619_1_32,98927229,0,1,246,FLIPPED_CONDITION,0.07101049423217773,1,4,32,3,0,246,255,1,1,5
GradientDescentStrategy,98928384_1000659_1_32771,98928384,0,0,186,NOT_FLIPPED,3.690719604492188e-05,0,4,32,4,0,186,189,0,0,5
GradientDescentStrategy,296745652_211100_0_40,296745652,0,1,211,FLIPPED_CONDITION,0.009839868545532227,1,-,-,-,-,211,247,1,182,5
GradientDescentStrategy,98951880_261390_0_38,98951880,0,1,251,FLIPPED_CONDITION,0.02331123352050781,1,22,149,4,0,251,254,1,2,5
GradientDescentStrategy,98913897_261390_1_288,98913897,31,873,224,MAXIMUM_EXECUTION_TIME_REACHED,15.019979190826415,1,22,149,7,0,224,255,0,2,5
GradientDescentStrategy,98921784_919657_1_40,98921784,251,754,219,MAXIMUM_EXECUTION_TIME_REACHED,15.01649284362793,1,10,85,1,0,219,247,0,14,5
GradientDescentStrategy,98913897_74179_0_288,98913897,514,542,191,FLIPPED_CONDITION,7.418014049530029,1,22,149,7,0,191,492,1,15,5
GradientDescentStrategy,98928384_528362_1_32771,98928384,0,0,210,NOT_FLIPPED,6.237030029296876e-05,0,4,32,4,0,210,213,0,0,5
GradientDescentStrategy,98899872_765407_0_32771,98899872,0,0,147,NOT_FLIPPED,3.938674926757812e-05,0,6,61,4,0,147,234,0,0,5
GradientDescentStrategy,296738722_765407_0_36,296738722,0,1,167,FLIPPED_CONDITION,0.007941865921020507,1,6,61,4,0,167,219,1,4,5
GradientDescentStrategy,98928384_585264_0_32771,98928384,0,0,141,NOT_FLIPPED,5.211830139160156e-05,0,4,32,4,0,141,238,0,0,5
GradientDescentStrategy,296738722_950909_0_36,296738722,0,1,14,FLIPPED_CONDITION,0.028252363204956055,1,6,61,4,0,14,38,1,4,5
GradientDescentStrategy,98928384_1000659_0_32,98928384,0,0,22,NOT_FLIPPED,4.4012069702148436e-05,0,4,32,4,0,22,126,0,0,5
GradientDescentStrategy,98927229_961657_1_32,98927229,0,1,223,FLIPPED_CONDITION,0.005011415481567383,1,4,32,3,0,223,230,1,1,5
GradientDescentStrategy,98937426_151922_1_40,98937426,1,6,192,FLIPPED_CONDITION,0.010628890991210938,1,31,339,6,0,192,199,1,2,5
GradientDescentStrategy,296755948_74179_0_40,296755948,16216,16259,370,MAXIMUM_EXECUTION_TIME_REACHED,15.000296926498413,1,22,149,13,0,370,502,0,164,5
GradientDescentStrategy,98928384_35617_0_32,98928384,0,0,332,NOT_FLIPPED,4.673004150390625e-05,0,4,32,4,0,332,340,0,0,5
GradientDescentStrategy,98927229_528362_0_32,98927229,0,3,169,FLIPPED_CONDITION,0.08035445213317871,1,4,32,3,0,169,256,1,1,5
GradientDescentStrategy,890278240_261390_0_288,890278240,2674,4334,260,MAXIMUM_EXECUTION_TIME_REACHED,15.001066493988038,3,-,-,-,-,260,299,0,66,5
GradientDescentStrategy,98928384_168856_0_32771,98928384,0,0,431,NOT_FLIPPED,3.619194030761719e-05,0,4,32,4,0,431,445,0,0,5
GradientDescentStrategy,98924853_211100_0_38,98924853,507,761,25,MAXIMUM_EXECUTION_TIME_REACHED,15.006239748001098,1,22,149,2,0,25,39,0,3,5
GradientDescentStrategy,296742187_919657_1_40,296742187,0,3,217,FLIPPED_CONDITION,0.0453895092010498,1,-,-,-,-,217,247,1,12,5
GradientDescentStrategy,296749909_131172_1_294,296749909,0,3,16,FLIPPED_CONDITION,0.07642898559570313,1,-,-,-,-,16,39,1,1,5
GradientDescentStrategy,98909640_1000659_0_32771,98909640,0,0,20,NOT_FLIPPED,4.229545593261719e-05,0,4,32,4,0,20,126,0,0,5
GradientDescentStrategy,296855641_123985_1_38,296855641,1780,1780,281,MAXIMUM_EXECUTION_TIME_REACHED,15.002565050125122,1,22,149,4,0,281,371,0,2,5
GradientDescentStrategy,98909640_51651_0_32771,98909640,0,0,26,NOT_FLIPPED,5.631446838378906e-05,0,4,32,4,0,26,121,0,0,5
