cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
75260415, 445332, 1, 411, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
1452827488, 392159, 1, 411, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
2675955822, 59221, 65537, 413, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1328773741, 848649, 65537, 413, 65535, 32771, 2, 1, 1, true, , Offset
2435272002, 848649, 2, 413, 65535, 32, 2, a, d, true, , OneByte
2435277513, 848649, 2, 413, 65535, 32, 2, a, a, true, , OneByte
2675955822, 529653, 65537, 413, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
442924580, 848649, 65537, 413, 65535, 32771, 2, 1, 1, true, , Offset
2435272002, 848649, 3, 413, 65535, 32, 2, bb, d, true, , OneByte
2435277513, 848649, 3, 413, 65535, 32, 2, bb, a, true, , OneByte
2435277678, 848649, 2, 415, 65535, 32, 2, 0, 3a, true, , OneByte
2435265897, 85388, 1, 421, 65535, 288, 0, 2e, ffffffff, true, 15-16, Unsolvable
2435270550, 85388, 1, 421, 65535, 16416, 0, 2e, 0, true, 15-16, Unsolvable
442598474, 85388, 1, 415, 65535, 32, 2, 0, 0, true, , OneByte
2435279295, 848649, 3, 419, 2606, 36, 1, 3, 22, false, 1-2&2-3, OffsetAllEnd
442638569, 848649, 4, 414, 65535, 16416, 0, bb, 0, true, 12-13, Unsolvable
3983747125, 848649, 4, 414, 65535, 32, 2, 63, 63, true, , OneByte
2675955822, 529653, 65538, 416, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
442924580, 848649, 65538, 416, 65535, 32771, 2, 1, 1, true, , Offset
2435272002, 848649, 4, 416, 65535, 32, 2, 55, d, true, , OneByte
2435277513, 848649, 4, 416, 65535, 32, 2, 55, a, true, , OneByte
2675955822, 750566, 65537, 422, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
3010953057, 848649, 65537, 422, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 642562, 65538, 418, 65535, 32771, 2, 8, ffffffffffffffff, true, , Offset
2435312097, 848649, 65538, 418, 65535, 32771, 2, 8, 8, true, , Offset
3010855146, 848649, 2, 439, 65535, 16416, 0, 30, 0, true, 12-13, Unsolvable
1327892542, 848649, 2, 418, 65535, 32, 2, 63, 63, true, , OneByte
2435265897, 685281, 1, 439, 65535, 288, 0, 6a, ffffffff, true, 19-20, Unsolvable
442598474, 685281, 1, 418, 65535, 32, 2, 0, 0, true, , OneByte
2435279295, 848649, 4, 419, 65535, 36, 2, 4, 22, true, , Offset
442638569, 848649, 5, 419, 65535, 16416, 0, 55, 0, true, 13-14, Unsolvable
3983747125, 848649, 5, 419, 65535, 32, 2, 63, 63, false, , OneByte
3010871679, 848649, 1, 420, 2606, 288, 1, 1, 1, false, 1-2&2-3, OffsetAllEnd
2675955822, 529653, 65539, 421, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
442924580, 848649, 65539, 421, 65535, 32771, 2, 1, 1, true, , Offset
2435272002, 848649, 5, 421, 65535, 32, 2, a, d, true, , OneByte
2435277513, 848649, 5, 421, 65535, 32, 2, a, a, true, , OneByte
2675955822, 529653, 65540, 421, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
442924580, 848649, 65540, 421, 65535, 32771, 2, 1, 1, true, , Offset
2435272002, 848649, 6, 421, 65535, 32, 2, 2e, d, true, , OneByte
2435277513, 848649, 6, 421, 65535, 32, 2, 2e, a, true, , OneByte
3361098290, 848649, 2, 439, 65535, 16416, 0, 30, 0, true, 13-14, Unsolvable
185113542, 848649, 2, 424, 65535, 32, 2, 63, 63, false, , OneByte
1666021882, 848649, 2, 439, 65535, 16416, 0, 30, 0, true, 14-15, Unsolvable
2109295054, 848649, 2, 425, 65535, 32, 2, 63, 63, true, , OneByte
3447543005, 576269, 1, 426, 65535, 32, 2, 1, 0, true, , Offset
3447541982, 576269, 1, 428, 65535, 32, 2, 0, 0, true, , Offset
3447543137, 576269, 1, 426, 65535, 32, 2, 4, 0, true, , Offset
3447543203, 576269, 1, 428, 2606, 32, 0, 8, 0, false, 150-151&151-152, OffsetAllEnd
3447553136, 576269, 1, 428, 65535, 32, 2, 0, 0, true, , Offset
1616529469, 848649, 1, 428, 65535, 32, 2, 0, 0, true, , Offset
1616551348, 848649, 1, 426, 65535, 32, 2, 200, 0, true, , Offset
1803781946, 684067, 1, 430, 2605, 40, 0, 23a870, 0, true, 134-135&135-136, OffsetAllEnd
1116297462, 684067, 1, 430, 65535, 288, 2, 23a870, 0, true, , Offset
3348892387, 684067, 1, 430, 2606, 288, 0, 23a870, 0, true, 134-135&135-136, OffsetAllEnd
75260415, 684067, 1, 430, 65535, 34, 2, 23a870, d40, true, , Offset
1452827158, 606312, 1, 430, 2606, 288, 0, 23a870, 0, true, 134-135&135-136, OffsetAllEnd
1452849169, 606312, 1, 430, 2606, 36, 0, 23a880, 23a870, false, 134-135&135-136, OffsetAllEnd
1452827488, 606312, 1, 430, 2606, 34, 1, 23a870, d40, true, 134-135&135-136, OffsetAllEnd
1452827719, 606312, 1, 430, 2606, 34, 1, 23a870, 1ff, true, 134-135&135-136, OffsetAllEnd
1452839863, 606312, 1, 430, 2606, 16438, 0, 23a880, 0, true, 134-135&135-136, Offset
762869416, 576269, 1, 430, 65535, 38, 2, 23a870, 0, true, , Offset
762876148, 576269, 1, 430, 2606, 38, 0, 23a870, 800000, true, 134-135&135-136, OffsetAllEnd
762865291, 576269, 1, 430, 2606, 40, 1, 1, 23a870, true, 134-135&135-136, OffsetAllEnd
762865291, 576269, 65537, 430, 65535, 32771, 2, 1, 23a870, true, , Offset
2675955822, 863682, 65537, 430, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
3447580097, 576269, 1, 430, 65535, 288, 2, 1, 23a870, true, , Offset
3447580097, 576269, 65537, 430, 65535, 32771, 2, 1, 23a870, true, , Offset
1803786306, 848649, 2, 439, 65535, 16416, 0, 30, 0, true, 15-16, Unsolvable
3349174870, 848649, 2, 427, 65535, 32, 2, 63, 63, true, , OneByte
1616551381, 863682, 1, 431, 65535, 255, 2, c020, 8664, true, , Offset
1616551381, 863682, 65537, 431, 65535, 255, 2, c020, c020, true, 132-134, Offset
1616551381, 863682, 131073, 431, 65535, 255, 2, c020, 2ba0, true, , Offset
1616551381, 863682, 196609, 431, 65535, 255, 2, c020, fd1d, true, , Offset
1616551381, 863682, 262145, 431, 65535, 255, 2, c020, 9ff7, true, , Offset
3447527033, 576269, 1, 435, 2606, 288, 1, 0, 0, false, 134-135&135-136, OffsetAllEnd
2734191965, 970788, 1, 431, 65535, 32, 2, 0, 0, true, , Offset
2734192064, 970788, 1, 431, 65535, 32, 2, 0, 0, true, , Offset
2734192163, 970788, 1, 435, 65535, 32, 2, 0, 0, true, , Offset
2734192262, 970788, 1, 435, 2606, 32, 0, 8, 0, false, 150-151&151-152, OffsetAllEnd
2734192361, 970788, 1, 435, 65535, 32, 2, 0, 0, true, , Offset
2734192460, 970788, 1, 435, 65535, 40, 2, 9, 0, true, , Offset
2734192559, 970788, 1, 435, 65535, 288, 2, 100, 0, true, , Offset
2734192658, 970788, 1, 435, 65535, 288, 2, 200, 0, true, , Offset
2734192757, 970788, 1, 435, 65535, 288, 2, 1000, 0, true, , Offset
2734192856, 970788, 1, 435, 65535, 288, 2, 2000, 0, true, , Offset
3907611570, 970788, 1, 435, 65535, 40, 2, ff09, 0, true, , Offset
677343739, 684067, 1, 432, 2606, 16416, 0, 28, 0, true, 134-135&135-136, Offset
77802762, 848649, 2, 438, 65535, 16416, 0, 30, 0, true, 16-17, Unsolvable
700224862, 848649, 2, 433, 65535, 32, 2, 63, 63, false, , OneByte
2007056466, 848649, 2, 439, 65535, 16416, 0, 30, 0, true, 17-18, Unsolvable
883639014, 848649, 2, 437, 65535, 32, 2, 63, 63, true, , OneByte
3657783834, 848649, 2, 438, 65535, 16416, 0, a9, 0, true, 18-19, Unsolvable
2855283438, 848649, 2, 438, 65535, 32, 2, 63, 63, false, , OneByte
4222714466, 848649, 2, 439, 65535, 16416, 0, 6a, 0, true, 19-20, Unsolvable
3644691830, 848649, 2, 439, 65535, 32, 2, 63, 63, true, , OneByte
2435274576, 848649, 2, 440, 2605, 34, 0, 2, 2, false, 1-2&2-3&12-13&13-14, OffsetAllEnd
3240465979, 806152, 1, 440, 2606, 40, 0, 2, 0, false, 12-13&13-14, OffsetAllEnd
3240461821, 806152, 1, 440, 2606, 16438, 0, 2, 0, true, 12-13&13-14, Offset
2675955822, 497583, 65538, 440, 65535, 32771, 2, 2, ffffffffffffffff, true, , Offset
2435317311, 848649, 2, 440, 65535, 288, 2, 2, 2, false, , Offset
2435317311, 848649, 65538, 440, 65535, 32771, 2, 2, 2, true, , Offset
2288608249, 848649, 11, 442, 2606, 40, 0, 1, 1, false, 148-149&149-150, OffsetAllEnd
2675955822, 304533, 65539, 448, 65535, 32771, 2, 0, ffffffffffffffff, true, , Offset
3479479754, 188868, 65539, 448, 65535, 32771, 2, 0, 1, true, , Offset
1163146764, 188868, 7, 450, 65535, 32, 2, ea, 20, true, , OneByte
1163159832, 188868, 7, 450, 65535, 32, 2, ea, 9, true, , OneByte
2675955822, 271723, 65540, 450, 65535, 32771, 2, 0, ffffffffffffffff, true, , Offset
3751640155, 188868, 65540, 450, 65535, 32771, 2, 0, 1, true, , Offset
2675955822, 304533, 65540, 451, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
3479479754, 188868, 65540, 451, 65535, 32771, 2, 1, 1, true, , Offset
1163146764, 188868, 8, 451, 65535, 32, 2, d4, 20, true, , OneByte
1163159832, 188868, 8, 451, 65535, 32, 2, d4, 9, true, , OneByte
3489446431, 188868, 4, 452, 65535, 32, 2, fd, 24, true, , OneByte
1163150262, 188868, 4, 452, 65535, 16416, 0, fd, 0, true, 68-69, Unsolvable
1878417770, 188868, 4, 452, 65535, 32, 2, 63, 63, true, , OneByte
1163148579, 188868, 4, 452, 65535, 32, 0, fd, 20, true, 68-69, Unsolvable
1163161647, 188868, 4, 452, 65535, 32, 0, fd, 9, true, 68-69, Unsolvable
2675955822, 304533, 65541, 453, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
3479479754, 188868, 65541, 453, 65535, 32771, 2, 1, 1, true, , Offset
1163146764, 188868, 9, 453, 65535, 32, 2, a, 20, true, , OneByte
1163159832, 188868, 9, 453, 65535, 32, 2, a, 9, true, , OneByte
2675955822, 154206, 65542, 456, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
2664985874, 188868, 65542, 456, 65535, 32771, 2, 1, 1, true, , Offset
1163148513, 188868, 7, 456, 65535, 32, 2, f2, 20, true, , OneByte
2675955822, 154206, 65543, 457, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
2664985874, 188868, 65543, 457, 65535, 32771, 2, 1, 1, true, , Offset
1163148513, 188868, 8, 457, 65535, 32, 2, 9, 20, true, , OneByte
2675955822, 154206, 65544, 457, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
2664985874, 188868, 65544, 457, 65535, 32771, 2, 1, 1, true, , Offset
1163148513, 188868, 9, 457, 65535, 32, 2, 87, 20, true, , OneByte
2675955822, 792226, 65543, 459, 65535, 32771, 2, 0, ffffffffffffffff, true, , Offset
2510036390, 188868, 65543, 459, 65535, 32771, 2, 0, 1, true, , Offset
1754360410, 895669, 1, 460, 65535, 32, 2, 0, 0, true, , OneByte
1754387701, 895669, 1, 469, 65535, 36, 2, 7ffe7354f1b1, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 2, 469, 65535, 36, 2, 7ffe7354f1b2, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 3, 469, 65535, 36, 2, 7ffe7354f1b3, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 4, 469, 65535, 36, 2, 7ffe7354f1b4, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 5, 469, 65535, 36, 2, 7ffe7354f1b5, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 6, 469, 65535, 36, 2, 7ffe7354f1b6, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 7, 469, 65535, 36, 2, 7ffe7354f1b7, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 8, 469, 65535, 36, 2, 7ffe7354f1b8, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 9, 506, 65535, 36, 2, 7ffd046a3b59, 7ffd046a3b6c, false, , OffsetAllEnd
1754387701, 895669, 10, 506, 65535, 36, 2, 7ffd046a3b5a, 7ffd046a3b6c, false, , OffsetAllEnd
1754387701, 895669, 11, 469, 65535, 36, 2, 7ffe7354f1bb, 7ffe7354f1cc, true, , Offset
1754387701, 895669, 12, 460, 65535, 36, 2, 7ffed7163a6c, 7ffed7163a6c, true, , Offset
1754367010, 895669, 1, 461, 65535, 36, 2, 1, 1, true, , OneByte
123126467, 895669, 1, 466, 65535, 32, 2, 5, 5, false, , OneByte
968125122, 848649, 1, 466, 65535, 32, 2, 1, 0, true, , OneByte
2391497388, 1047988, 1, 469, 65535, 32, 2, 6f, 0, true, , OneByte
2879511306, 1047988, 1, 469, 2606, 16416, 0, 6, 0, true, 7-15&15-16&16-17&17-18&18-19&19-20&20-21&21-22&22-23, Offset
2391490722, 1047988, 1, 469, 2606, 32, 1, 0, 0, false, 7-15&15-16&16-17&17-18&18-19&19-20&20-21&21-22&22-23, OffsetAllEnd
1803781946, 3987, 1, 477, 65535, 40, 0, c, 0, false, 6-7, Unsolvable
1116297462, 3987, 1, 477, 65535, 288, 0, c, 0, false, 6-7, Unsolvable
3348892387, 3987, 1, 477, 65535, 288, 0, 10, 0, false, 6-7, Unsolvable
75260415, 3987, 1, 477, 65535, 34, 0, 10, fb0, false, 6-7, Unsolvable
130007705, 986103, 1, 469, 65535, 32770, 2, 0, 0, true, , Offset
130011005, 986103, 1, 469, 65535, 32770, 2, 0, 0, true, , Offset
130011038, 986103, 1, 469, 65535, 32770, 2, 0, 0, true, , Offset
130011071, 986103, 1, 469, 65535, 32770, 2, 0, 0, true, , Offset
75260415, 573452, 1, 477, 65535, 34, 0, 38, fa0, false, 6-7, Unsolvable
1803757130, 573452, 1, 477, 65535, 288, 0, 56361e7904b0, 0, false, 6-7, Unsolvable
1116295878, 305272, 1, 477, 65535, 288, 0, 56361e7904b0, 0, false, 6-7, Unsolvable
1754377306, 986103, 1, 477, 65535, 288, 0, 56361e7904b0, 0, false, 6-7, Unsolvable
130010807, 455852, 1, 477, 65535, 288, 0, 56361e7904b0, 0, false, 6-7, Unsolvable
1754371168, 848649, 1, 466, 65535, 36, 2, 7ffe2e27e466, 7ffe2e27e46c, true, , Offset
1754382058, 848649, 1, 469, 65535, 32, 2, 26, 0, true, , OneByte
1754355988, 848649, 1, 469, 65535, 511, 2, 26, 31, true, , OneByte
1754355988, 848649, 65537, 469, 65535, 511, 2, 26, 30, true, , OneByte
1754355988, 848649, 131073, 469, 65535, 511, 2, 26, 32, true, , OneByte
1754355988, 848649, 196609, 469, 65535, 511, 2, 26, 33, true, , OneByte
1754355988, 848649, 262145, 469, 65535, 511, 2, 26, 34, true, , OneByte
1754355988, 848649, 327681, 469, 65535, 511, 2, 26, 36, true, , OneByte
1754355988, 848649, 393217, 469, 65535, 511, 2, 26, 37, true, , OneByte
1754355988, 848649, 458753, 469, 65535, 511, 2, 26, 38, true, , OneByte
1754367010, 895669, 2, 462, 65535, 36, 2, 2, 2, true, , OneByte
2879524869, 1047988, 1, 469, 65535, 32, 2, 72, 0, true, , OneByte
1754367010, 895669, 3, 464, 65535, 36, 2, 3, 3, true, , OneByte
2879524869, 1047988, 2, 469, 65535, 32, 2, 6c, 0, true, , OneByte
1754367010, 895669, 4, 465, 65535, 36, 2, 4, 4, true, , OneByte
2879524869, 1047988, 3, 469, 65535, 32, 2, 64, 0, true, , OneByte
1754367010, 895669, 5, 466, 65535, 36, 2, 5, 5, true, , OneByte
2879524869, 1047988, 4, 469, 65535, 32, 2, a, 0, true, , OneByte
1754367010, 895669, 6, 467, 65535, 36, 2, 6, 9, false, , OneByte
1754367010, 895669, 7, 467, 65535, 36, 2, 7, 9, false, , OneByte
1754367010, 895669, 8, 467, 65535, 36, 2, 8, 9, false, , OneByte
1754367010, 895669, 9, 467, 65535, 36, 2, 9, 9, true, , OneByte
2879524869, 1047988, 5, 469, 65535, 32, 2, bb, 0, true, , OneByte
2879524869, 1047988, 6, 469, 65535, 32, 2, 55, 0, true, , OneByte
2879524869, 1047988, 7, 469, 65535, 32, 2, a, 0, true, , OneByte
2879524869, 1047988, 8, 469, 65535, 32, 2, 2e, 0, true, , OneByte
1754367010, 895669, 10, 468, 65535, 36, 2, a, b, false, , OneByte
1754367010, 895669, 11, 468, 65535, 36, 2, b, b, false, , OneByte
2879524869, 1047988, 9, 469, 65535, 32, 2, e0, 0, true, , OneByte
2879524869, 1047988, 10, 469, 65535, 32, 2, b9, 0, true, , OneByte
75260415, 695268, 1, 477, 65535, 34, 0, 8, f68, false, 6-7, Unsolvable
1803757130, 695268, 1, 477, 65535, 288, 0, 56361e7904e8, 0, false, 6-7, Unsolvable
2433193567, 805452, 1, 477, 65535, 288, 0, 56361e7904e8, 0, false, 6-7, Unsolvable
811073927, 805452, 1, 468, 65535, 288, 2, 5580c2e6d4e8, 0, true, , OneByte
1452829006, 112741, 1, 477, 65535, 36, 1, 56361e790470, 56361e7904e8, false, 6-7, Unsolvable
1452848608, 112741, 1, 484, 65535, 34, 1, 5564f6424450, 5564f64234e8, false, 6-7, Unsolvable
3190003928, 542347, 1, 468, 65535, 32, 2, 6f, 0, true, , OneByte
3190001849, 542347, 1, 484, 65535, 16416, 0, 1, 0, true, 7-8, Unsolvable
2940212869, 542347, 1, 468, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 1, 468, 65535, 32, 2, 72, 0, true, , OneByte
3190001849, 542347, 2, 946, 65535, 16416, 0, 1, 0, true, 8-9, Unsolvable
2940212869, 542347, 2, 468, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 2, 468, 65535, 32, 2, 6c, 0, true, , OneByte
3190001849, 542347, 3, 500, 65535, 16416, 0, 6c, 0, true, 9-10, Unsolvable
2940212869, 542347, 3, 468, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 3, 468, 65535, 32, 2, 64, 0, true, , OneByte
3190001849, 542347, 4, 500, 65535, 16416, 0, 64, 0, true, 10-11, Unsolvable
2940212869, 542347, 4, 468, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 4, 468, 65535, 32, 2, a, 0, true, , OneByte
3190001849, 542347, 5, 500, 65535, 16416, 0, 20, 0, true, 11-12, Unsolvable
2940212869, 542347, 5, 468, 65535, 32, 2, 2, 0, true, , OneByte
3190004654, 542347, 1, 478, 65535, 32, 0, 6f, 0, true, 7-8, Unsolvable
2940229204, 542347, 1, 468, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 1, 484, 65535, 32, 2, 1, 0, true, , OneByte
2940229204, 542347, 2, 476, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 2, 484, 65535, 32, 2, 6c, 0, true, , OneByte
2940229204, 542347, 3, 478, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 3, 484, 65535, 32, 2, 64, 0, true, , OneByte
2940229204, 542347, 4, 478, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 4, 484, 65535, 32, 2, a, 0, true, , OneByte
2940229204, 542347, 5, 478, 65535, 32, 2, 2, 0, true, , OneByte
980079371, 542347, 5, 484, 65535, 32, 2, bb, 0, true, , OneByte
3190003664, 542347, 6, 484, 65535, 16416, 0, bb, 0, true, 12-13, Unsolvable
2940229204, 542347, 6, 484, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 6, 484, 65535, 32, 2, 55, 0, true, , OneByte
3190003664, 542347, 7, 484, 65535, 16416, 0, 55, 0, true, 13-14, Unsolvable
2940229204, 542347, 7, 484, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 7, 484, 65535, 32, 2, a, 0, true, , OneByte
3190003664, 542347, 8, 484, 65535, 16416, 0, a, 0, true, 14-15, Unsolvable
2940229204, 542347, 8, 484, 65535, 32, 2, 2, 0, false, , OneByte
980079371, 542347, 8, 484, 65535, 32, 2, 2e, 0, true, , OneByte
3190003664, 542347, 9, 484, 65535, 16416, 0, 2e, 0, true, 15-16, Unsolvable
2940229204, 542347, 9, 484, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 9, 484, 65535, 32, 2, e0, 0, true, , OneByte
3190003664, 542347, 10, 484, 65535, 16416, 0, e0, 0, true, 16-17, Unsolvable
2940229204, 542347, 10, 484, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 10, 484, 65535, 32, 2, b9, 0, true, , OneByte
3190003664, 542347, 11, 484, 65535, 16416, 0, b9, 0, true, 17-18, Unsolvable
2940229204, 542347, 11, 484, 65535, 32, 2, 0, 0, true, , OneByte
1754387701, 895669, 13, 469, 65535, 36, 2, 7ffe7354f1bd, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 14, 469, 65535, 36, 2, 7ffe7354f1be, 7ffe7354f1cc, false, , OffsetAllEnd
1754387701, 895669, 15, 469, 65535, 36, 2, 7ffe7354f1bf, 7ffe7354f1cc, true, , Offset
1754387701, 895669, 16, 469, 65535, 36, 2, 7ffe7354f1c0, 7ffe7354f1cc, false, , OffsetAllEnd
2879524869, 1047988, 11, 469, 65535, 32, 2, a9, 0, true, , OneByte
2879524869, 1047988, 12, 469, 65535, 32, 2, 6a, 0, true, , OneByte
2879524869, 1047988, 13, 469, 65535, 32, 2, cc, 0, true, , OneByte
2879524869, 1047988, 14, 469, 65535, 32, 2, 23, 0, true, , OneByte
2879524869, 1047988, 15, 469, 65535, 32, 2, f9, 0, true, , OneByte
980079371, 542347, 11, 472, 65535, 32, 2, a9, 0, true, , OneByte
3190003664, 542347, 12, 472, 65535, 16416, 0, a9, 0, true, 18-19, Unsolvable
2940229204, 542347, 12, 472, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 12, 472, 65535, 32, 2, 6a, 0, true, , OneByte
3190003664, 542347, 13, 472, 65535, 16416, 0, 6a, 0, true, 19-20, Unsolvable
2940229204, 542347, 13, 472, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 13, 472, 65535, 32, 2, cc, 0, true, , OneByte
3190003664, 542347, 14, 472, 65535, 16416, 0, cc, 0, true, 20-21, Unsolvable
2940229204, 542347, 14, 472, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 14, 472, 65535, 32, 2, 23, 0, true, , OneByte
3190003664, 542347, 15, 472, 65535, 16416, 0, 23, 0, true, 21-22, Unsolvable
2940229204, 542347, 15, 472, 65535, 32, 2, 0, 0, true, , OneByte
980079371, 542347, 15, 472, 65535, 32, 2, f9, 0, true, , OneByte
3190003664, 542347, 16, 472, 65535, 16416, 0, f9, 0, true, 22-23, Unsolvable
2940229204, 542347, 16, 472, 65535, 32, 2, 0, 0, true, , OneByte
968103738, 320686, 1, 506, 65535, 16416, 0, 31, 0, true, 24-25, Unsolvable
122999054, 320686, 1, 473, 65535, 32, 2, 63, 63, false, , OneByte
1754359354, 304801, 1, 511, 65535, 36, 2, 7ffe42cf7082, 7ffe42cf708c, false, , Offset
968101263, 304801, 1, 531, 65535, 16416, 0, 30, 0, true, 24-25, Unsolvable
122976779, 304801, 1, 474, 65535, 32, 2, 63, 63, true, , OneByte
3190003664, 542347, 2, 484, 65535, 16416, 0, 1, 0, true, 8-9, Unsolvable
3190003664, 542347, 3, 484, 65535, 16416, 0, 6c, 0, true, 9-10, Unsolvable
3190003664, 542347, 4, 484, 65535, 16416, 0, 64, 0, true, 10-11, Unsolvable
3190003664, 542347, 5, 484, 65535, 16416, 0, a, 0, true, 11-12, Unsolvable
980077193, 542347, 5, 483, 65535, 32, 2, bb, 0, true, , OneByte
3190001849, 542347, 6, 500, 65535, 16416, 0, bb, 0, true, 12-13, Unsolvable
2940212869, 542347, 6, 483, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 6, 483, 65535, 32, 2, 55, 0, true, , OneByte
3190001849, 542347, 7, 483, 65535, 16416, 0, 55, 0, true, 13-14, Unsolvable
2940212869, 542347, 7, 483, 65535, 32, 2, 0, 0, true, , OneByte
980077193, 542347, 7, 483, 65535, 32, 2, a, 0, true, , OneByte
3190001849, 542347, 8, 483, 65535, 16416, 0, a, 0, true, 14-15, Unsolvable
2940212869, 542347, 8, 483, 65535, 32, 2, 2, 0, false, , OneByte
1754360410, 320686, 1, 490, 65535, 32, 2, 0, 0, true, , OneByte
1754387701, 320686, 1, 506, 65535, 36, 2, 7ffd046a3b63, 7ffd046a3b6c, false, , OffsetAllEnd
1754387701, 320686, 2, 534, 65535, 36, 2, 7ffc6cdf9078, 7ffc6cdf907c, false, , OffsetAllEnd
1754387701, 320686, 3, 534, 65535, 36, 2, 7ffc6cdf9079, 7ffc6cdf907c, false, , OffsetAllEnd
1754387701, 320686, 4, 497, 65535, 36, 2, 7ffd87d50b96, 7ffd87d50b9c, false, , OffsetAllEnd
1754387701, 320686, 5, 497, 65535, 36, 2, 7ffd87d50b97, 7ffd87d50b9c, false, , OffsetAllEnd
1754387701, 320686, 6, 497, 65535, 36, 2, 7ffd87d50b98, 7ffd87d50b9c, false, , Offset
1754387701, 320686, 7, 497, 65535, 36, 2, 7ffd87d50b99, 7ffd87d50b9c, false, , OffsetAllEnd
1754387701, 320686, 8, 497, 65535, 36, 2, 7ffd87d50b9a, 7ffd87d50b9c, false, , OffsetAllEnd
1754387701, 320686, 9, 497, 65535, 36, 2, 7ffd87d50b9b, 7ffd87d50b9c, true, , Offset
1754387701, 320686, 10, 490, 65535, 36, 2, 7ffeff1036ac, 7ffeff1036ac, true, , Offset
1754367010, 320686, 1, 491, 65535, 36, 2, 1, 1, true, , OneByte
123126467, 320686, 1, 491, 65535, 32, 2, 1, 1, false, , OneByte
1754361631, 848649, 1, 491, 65535, 32, 2, 1, 0, true, , OneByte
1803781946, 907101, 1, 506, 65535, 40, 0, 2, 0, false, 24-25, Unsolvable
1116297462, 907101, 1, 506, 65535, 288, 0, 2, 0, false, 24-25, Unsolvable
3348892387, 907101, 1, 506, 65535, 288, 0, 8, 0, false, 24-25, Unsolvable
75260415, 907101, 1, 534, 65535, 34, 0, 8, f28, false, 24-25, Unsolvable
1754367340, 848649, 1, 491, 65535, 40, 2, 30, 35, false, , OneByte
1754367472, 848649, 1, 491, 65535, 288, 2, 30, 32, true, , OneByte
